"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Wang's Taiwan Beef Noodle House","4","1045","8390 Granville St","Vancouver","British Columbia","CA","https://wangstaiwanhouse.com/","+1 604-266-7966","Taiwanese restaurant","https://www.google.com/maps/search/?api=1&query=Wang's%20Taiwan%20Beef%20Noodle%20House&query_place_id=ChIJU1XYoZR0hlQRidzWBktFPJI"
"The Boathouse Restaurant","4","2672","1305 Arbutus St","Vancouver","British Columbia","CA","https://www.boathouserestaurants.ca/location/boathouse-restaurants-kitsilano/","+1 604-738-5487","Restaurant","https://www.google.com/maps/search/?api=1&query=The%20Boathouse%20Restaurant&query_place_id=ChIJKQRjajVyhlQRWwpJX5rvnN4"
"Fresh Solo Pasta","4.5","552","8620 Granville St","Vancouver","British Columbia","CA","https://solopasta.net/","+1 604-269-0023","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Fresh%20Solo%20Pasta&query_place_id=ChIJdydPhDd1hlQRSoMtrDBPAf8"
"Ahi Sushi Restaurant","4.6","191","2821 W Broadway","Vancouver","British Columbia","CA","http://ahisushi.ca/","+1 604-336-9808","Restaurant","https://www.google.com/maps/search/?api=1&query=Ahi%20Sushi%20Restaurant&query_place_id=ChIJQxEw1iRzhlQRdR0r5vIhsZE"
"Osaka Teppanyaki","4.4","868","1788 W Broadway #103","Vancouver","British Columbia","CA","http://www.osakavancouver.com/","+1 604-733-8258","Teppanyaki restaurant","https://www.google.com/maps/search/?api=1&query=Osaka%20Teppanyaki&query_place_id=ChIJ-e6pLLhzhlQRGWDhLGYMzwg"
"TBay Bistro","4.8","350","8636 Granville St","Vancouver","British Columbia","CA",,"+1 604-423-2666","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=TBay%20Bistro&query_place_id=ChIJo6cmTGZ1hlQR9ZHp8QEa1ao"
"Paul's Omelettery Restaurant","4.4","1342","2211 Granville St","Vancouver","British Columbia","CA","http://paulsomelettery.com/","+1 604-737-2857","Breakfast restaurant","https://www.google.com/maps/search/?api=1&query=Paul's%20Omelettery%20Restaurant&query_place_id=ChIJk5Qv1cdzhlQRC9m9Hes_il8"
"Earls Kitchen + Bar","4.3","3366","1601 W Broadway","Vancouver","British Columbia","CA","https://www.earls.ca/locations/fir-street","+1 604-736-5663","Restaurant","https://www.google.com/maps/search/?api=1&query=Earls%20Kitchen%20%2B%20Bar&query_place_id=ChIJsUCZc7hzhlQRaxh7j09mwVo"
"Delara Restaurant","4.4","1175","2272 W 4th Ave","Vancouver","British Columbia","CA","http://delararestaurant.ca/","+1 604-730-4325","Persian restaurant","https://www.google.com/maps/search/?api=1&query=Delara%20Restaurant&query_place_id=ChIJG5pMSBZzhlQRWyTqRUmt87Y"
"Midam Korean Restaurant- Vancouver","4.3","511","3211 W Broadway","Vancouver","British Columbia","CA","http://midam.ca/","+1 604-714-0233","Korean restaurant","https://www.google.com/maps/search/?api=1&query=Midam%20Korean%20Restaurant-%20Vancouver&query_place_id=ChIJ2bkM2MxzhlQRCLKAwx7mpMU"
"The Galley Patio & Grill","4.1","317","1300 Discovery St","Vancouver","British Columbia","CA","http://www.thegalley.ca/","+1 604-222-1331","Restaurant","https://www.google.com/maps/search/?api=1&query=The%20Galley%20Patio%20%26%20Grill&query_place_id=ChIJtReZSvRyhlQRnNa9l4jlW3M"
"Thai Ni Yom (Thai Restaurant)","4.8","236","2953 W 4th Ave Unit 2","Vancouver","British Columbia","CA","http://www.thainiyom.ca/","+1 604-736-5474","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Thai%20Ni%20Yom%20(Thai%20Restaurant)&query_place_id=ChIJkTqy2ZZzhlQRJZGwOIBvZVo"
"Tacofino Kitsilano","4.1","591","1909 W 4th Ave","Vancouver","British Columbia","CA","https://www.tacofino.com/location/kits","+1 604-620-8729","Burrito restaurant","https://www.google.com/maps/search/?api=1&query=Tacofino%20Kitsilano&query_place_id=ChIJge8E4tVzhlQRG1dFvCXyJWU"
"""Los Chavos"" Mexican Restaurant & Cantina","4.6","158","833 Denman St","Vancouver","British Columbia","CA","https://loschavosmexicanrestaurantcantinabc.com/","+1 604-336-3411","Mexican restaurant","https://www.google.com/maps/search/?api=1&query=%22Los%20Chavos%22%20Mexican%20Restaurant%20%26%20Cantina&query_place_id=ChIJabD1-JRzhlQRwspJvit3Dvs"
"Handi Grill","4.3","442","3618 W Broadway","Vancouver","British Columbia","CA","https://handigrill.com/","+1 604-738-3186","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Handi%20Grill&query_place_id=ChIJzYr8ygFzhlQR0Wbq6F49Rt8"
"The Sauce Pasta Cafe","4.8","426","861 Denman St","Vancouver","British Columbia","CA","https://www.thesaucepastacafe.ca/","+1 604-681-7180","Italian restaurant","https://www.google.com/maps/search/?api=1&query=The%20Sauce%20Pasta%20Cafe&query_place_id=ChIJv1IAdH5zhlQRM96oAEL0B7A"
"Thai Basil Restaurant","4.2","538","3271 W Broadway","Vancouver","British Columbia","CA","http://thaibasilvancouver.ca/","+1 778-379-8424","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Thai%20Basil%20Restaurant&query_place_id=ChIJ11Fv2qpzhlQRmImvfi_fK0A"
"The Wolf and Hound","4.2","893","3617 W Broadway","Vancouver","British Columbia","CA","http://www.wolfandhound.ca/","+1 604-738-8909","Irish pub","https://www.google.com/maps/search/?api=1&query=The%20Wolf%20and%20Hound&query_place_id=ChIJDdf7lf9yhlQRKPf63z5_WyY"
"Tonkotsu Ramen Tsukiya","4.8","651","740 Denman St","Vancouver","British Columbia","CA","https://ryugetsuservices.wixsite.com/tsukiya","+1 604-609-0310","Ramen restaurant","https://www.google.com/maps/search/?api=1&query=Tonkotsu%20Ramen%20Tsukiya&query_place_id=ChIJCyx7qkBxhlQRSIRvX3cIxiE"
"Bombay Masala Restaurant","4.4","637","4473 W 10th Ave","Vancouver","British Columbia","CA","https://bombaymasala.ca/","+1 604-224-1111","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Bombay%20Masala%20Restaurant&query_place_id=ChIJARoGiPlzhlQRiWfyxGOBfGA"
"East is East","4.7","5972","4433 Main St","Vancouver","British Columbia","CA","http://www.eastiseast.ca/","+1 604-565-4401","Indian restaurant","https://www.google.com/maps/search/?api=1&query=East%20is%20East&query_place_id=ChIJV1fttPdzhlQRTvWMaI4H8UQ"
"Yasma","4.6","1016","550 Denman St","Vancouver","British Columbia","CA","http://www.yasma.ca/","+1 604-566-0493","Middle Eastern restaurant","https://www.google.com/maps/search/?api=1&query=Yasma&query_place_id=ChIJR8_8751zhlQRx_f56-tbuj4"
"Chef's Choice Seafood Restaurant","4.2","570","955 W Broadway","Vancouver","British Columbia","CA","https://chefschoice955.ca/","+1 604-620-5199","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Chef's%20Choice%20Seafood%20Restaurant&query_place_id=ChIJ20xTtk9zhlQRT1M0QJ-Mrqg"
"Burgoo","4.3","602","4434 W 10th Ave","Vancouver","British Columbia","CA","http://burgoo.ca/","+1 604-221-7839","Bistro","https://www.google.com/maps/search/?api=1&query=Burgoo&query_place_id=ChIJrWeiUuRyhlQRV3tmdEi6wFc"
"Superbaba (Vancouver)","4.7","1106","2419 Main St","Vancouver","British Columbia","CA","http://eatsuperbaba.com/","+1 604-423-5577","Middle Eastern restaurant","https://www.google.com/maps/search/?api=1&query=Superbaba%20(Vancouver)&query_place_id=ChIJT1nDEj1xhlQRL7VuTAnsxeI"
"Lupo Restaurant & Vinoteca","4.5","1202","869 Hamilton St","Vancouver","British Columbia","CA","http://www.luporestaurant.ca/","+1 604-569-2535","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Lupo%20Restaurant%20%26%20Vinoteca&query_place_id=ChIJndZa5n1xhlQRVrRPA1d--UM"
"Mi Casa Mexicana","4.4","854","2015 Burrard St","Vancouver","British Columbia","CA","http://www.micasamexicana.net/","+1 604-423-3121","Mexican restaurant","https://www.google.com/maps/search/?api=1&query=Mi%20Casa%20Mexicana&query_place_id=ChIJrarqOTx3hlQRKwdrO4kjGfM"
"Cambie Vietnamese Restaurant","4.5","830","4136 Main St","Vancouver","British Columbia","CA","https://www.cambievietnameserestaurant.com/","+1 604-872-3455","Vietnamese restaurant","https://www.google.com/maps/search/?api=1&query=Cambie%20Vietnamese%20Restaurant&query_place_id=ChIJGTd4Z_dzhlQRSbJInD5Z0zI"
"Unchai Restaurant","4.6","563","2351 Burrard St","Vancouver","British Columbia","CA","http://www.unchai.ca/","+1 604-559-6484","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Unchai%20Restaurant&query_place_id=ChIJG8ff4B1zhlQRQrfFrqiOlWA"
"The Acorn Restaurant","4.5","1937","3995 Main St","Vancouver","British Columbia","CA","http://www.theacornrestaurant.ca/","+1 604-566-9001","Vegetarian restaurant","https://www.google.com/maps/search/?api=1&query=The%20Acorn%20Restaurant&query_place_id=ChIJ01zR_vlzhlQRtjgBanRnmNg"
"Locus Restaurant & Lounge","4.4","780","4121 Main St","Vancouver","British Columbia","CA","https://locusonmain.com/","+1 604-708-4121","Restaurant","https://www.google.com/maps/search/?api=1&query=Locus%20Restaurant%20%26%20Lounge&query_place_id=ChIJAQ4oXPdzhlQRQ8r6R7SkFpk"
"Momo Factory","4.5","1251","1143 Davie St","Vancouver","British Columbia","CA","https://www.momofactory.ca/","+1 604-559-9238","Momo restaurant","https://www.google.com/maps/search/?api=1&query=Momo%20Factory&query_place_id=ChIJWwQEyXtzhlQRG5oz14NnhPw"
"Restaurant Yugo","4.4","887","4265 Main St","Vancouver","British Columbia","CA","http://www.restaurantyugo.com/","+1 604-620-7878","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Restaurant%20Yugo&query_place_id=ChIJ322icvdzhlQRxMfS0AOvyGU"
"Thai Town Restaurant","4.5","457","1065 Granville St","Vancouver","British Columbia","CA","https://www.vancouverthaitown.com/","+1 604-428-4588","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Thai%20Town%20Restaurant&query_place_id=ChIJ3bF6uV9zhlQRp_tsSGGUq7s"
"ARC RESTAURANT","4.4","1467","900 Canada Pl","Vancouver","British Columbia","CA","https://www.arcdining.com/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps","+1 604-691-1818","Pacific Northwest restaurant (Canada)","https://www.google.com/maps/search/?api=1&query=ARC%20RESTAURANT&query_place_id=ChIJt-b1wYJxhlQRHVfYyeEQUDo"
"Little Japan Restaurant","4.8","66","555 W Hastings St","Vancouver","British Columbia","CA",,"+1 604-687-5722","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Little%20Japan%20Restaurant&query_place_id=ChIJfe2sYHhxhlQRUbjA606xqxI"
"Pho Zen Vietnamese Cuisine","4.3","351","654 SE Marine Dr","Vancouver","British Columbia","CA","https://www.phozenca.com/","+1 604-322-7117","Vietnamese restaurant","https://www.google.com/maps/search/?api=1&query=Pho%20Zen%20Vietnamese%20Cuisine&query_place_id=ChIJTRR5Ez11hlQRc0UZbj4e7vc"
"PiDGiN Restaurant","4.4","1148","350 Carrall St","Vancouver","British Columbia","CA","https://www.pidginvancouver.com/","+1 604-620-9400","Pan-Asian restaurant","https://www.google.com/maps/search/?api=1&query=PiDGiN%20Restaurant&query_place_id=ChIJj7pRp3BxhlQR8QU5qnkjG5U"
"Hawksworth Restaurant","4.3","1905","801 W Georgia St","Vancouver","British Columbia","CA","https://hawksworthrestaurant.com/","+1 604-673-7000","Pacific Northwest restaurant (Canada)","https://www.google.com/maps/search/?api=1&query=Hawksworth%20Restaurant&query_place_id=ChIJSQDA8oZ0hlQR_IFn3VHeS4w"
"Gusto A Taste of Italy","4.5","1338","1610 Salt St","Vancouver","British Columbia","CA","https://www.gustoatasteofitaly.com/home/","+1 604-874-8786","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Gusto%20A%20Taste%20of%20Italy&query_place_id=ChIJ65CR2rhxhlQRbdz7fk28cEw"
"ASA Sushi","4.5","1848","2178 W 41st Ave","Vancouver","British Columbia","CA","http://asasushi.online/","+1 604-267-0077","Sushi restaurant","https://www.google.com/maps/search/?api=1&query=ASA%20Sushi&query_place_id=ChIJR7kV_HpzhlQRAkJoPqYo_PM"
"Super Chef Grill","4.8","487","280 Robson St","Vancouver","British Columbia","CA",,"+1 604-681-7189","Asian restaurant","https://www.google.com/maps/search/?api=1&query=Super%20Chef%20Grill&query_place_id=ChIJIY8E0n1xhlQRRqtqthf2YK0"
"Mr. Shi Noodles House","4.4","97","2255 W 41st Ave","Vancouver","British Columbia","CA","https://mrshinoodlehouse.zomi.menu/","+1 604-564-2299","Restaurant","https://www.google.com/maps/search/?api=1&query=Mr.%20Shi%20Noodles%20House&query_place_id=ChIJUXlLNwBzhlQRvbKyNiyBqsg"
"Neptune Eats Kerrisdale 凤鸣","4.1","179","2106 W 41st Ave","Vancouver","British Columbia","CA","http://neptuneeatskerrisdale.com/","+1 604-559-1108","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Neptune%20Eats%20Kerrisdale%20%E5%87%A4%E9%B8%A3&query_place_id=ChIJi8S84KBzhlQRrt3Fq8Vjnpw"
"Chicko Chicken (West blvd.)","4.4","244","6023 West Blvd","Vancouver","British Columbia","CA","https://chickochicken.ca/","+1 604-568-8709","Korean restaurant","https://www.google.com/maps/search/?api=1&query=Chicko%20Chicken%20(West%20blvd.)&query_place_id=ChIJ15BPPdhzhlQRdVTo_g9S294"
"Kokoro Tokyo Mazesoba - Kerrisdale","4.3","270","2285 W 41st Ave","Vancouver","British Columbia","CA","https://kokoro-tokyo-mazesoba-kerrisdale.square.site/","+1 604-326-2965","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Kokoro%20Tokyo%20Mazesoba%20-%20Kerrisdale&query_place_id=ChIJTVXwvcZzhlQRMwBXLDlgvDo"
"Baan Wasana Thai Restaurant","4.4","287","2143 W 41st Ave","Vancouver","British Columbia","CA","http://www.baanwasana.com/","+1 778-371-8971","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Baan%20Wasana%20Thai%20Restaurant&query_place_id=ChIJq1VMU3pzhlQREAe72lFhbAc"
"Ramen DANBO Kerrisdale","4.3","434","2277 W 41st Ave","Vancouver","British Columbia","CA","https://ramendanbo.com/","+1 604-263-0846","Ramen restaurant","https://www.google.com/maps/search/?api=1&query=Ramen%20DANBO%20Kerrisdale&query_place_id=ChIJPY-iUgBzhlQRUxDdAhWeZfM"
"Pourhouse Restaurant","4.3","1543","162 Water St","Vancouver","British Columbia","CA","https://www.pourhousevancouver.com/","+1 604-568-7022","Restaurant","https://www.google.com/maps/search/?api=1&query=Pourhouse%20Restaurant&query_place_id=ChIJB3AAznlxhlQRnidXy4IF-TU"
"Porkoro Cutlet Express","4.9","29","2135 W 41st Ave","Vancouver","British Columbia","CA",,"+1 604-928-8318","Miso cutlet restaurant","https://www.google.com/maps/search/?api=1&query=Porkoro%20Cutlet%20Express&query_place_id=ChIJ6bxrbkhzhlQR0Lo8_OaHWoQ"
"Golden Ocean Seafood Restaurant","4","960","2046 W 41st Ave","Vancouver","British Columbia","CA","https://goldenoceanvancouver.com/?","+1 604-263-8886","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Golden%20Ocean%20Seafood%20Restaurant&query_place_id=ChIJtyIsw3tzhlQRQC-xZW1-h3w"
"Radish restaurant","4.6","199","1876 W 1st Ave","Vancouver","British Columbia","CA","https://radishrestaurant.com/","+1 604-606-0840","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Radish%20restaurant&query_place_id=ChIJVfbyw5ZzhlQRbuc6Wmq6VB0"
"Petrichor Social Restaurant & Bar","4.7","204","216 Abbott St","Vancouver","British Columbia","CA","https://www.petrichorsocial.com/","+1 604-669-0033","French restaurant","https://www.google.com/maps/search/?api=1&query=Petrichor%20Social%20Restaurant%20%26%20Bar&query_place_id=ChIJb2tRWEtxhlQRg4gT_G56JaU"
"Barra 41","4.4","233","2407 W 41st Ave","Vancouver","British Columbia","CA","http://www.barra41.com/","+1 604-267-7475","Cocktail bar","https://www.google.com/maps/search/?api=1&query=Barra%2041&query_place_id=ChIJrSK0t3pzhlQRJzlIwv4Rsc8"
"Rajio Japanese Public House","4.4","620","3763 W 10th Ave","Vancouver","British Columbia","CA","https://www.rajiopublichouse.com/","+1 604-558-1679","Kushiage and kushikatsu restaurant","https://www.google.com/maps/search/?api=1&query=Rajio%20Japanese%20Public%20House&query_place_id=ChIJZ6_SRf5yhlQRgUcZ_McaYsw"
"Sandeul Korean Restaurant","4.2","196","6019 West Blvd","Vancouver","British Columbia","CA","http://sandeulkorean.ca/","+1 604-428-3388","Korean restaurant","https://www.google.com/maps/search/?api=1&query=Sandeul%20Korean%20Restaurant&query_place_id=ChIJQ3kK141zhlQRT8ydAxzK_LU"
"Urban Thai Bistro","4.7","163","5607 Dunbar St","Vancouver","British Columbia","CA","http://www.urbanthai.com/","+1 604-566-3903","Restaurant","https://www.google.com/maps/search/?api=1&query=Urban%20Thai%20Bistro&query_place_id=ChIJu-xVrVBzhlQRrce8f9WqScs"
"Afghan Horsemen Restaurant","4.5","2279","1833 Anderson St #202","Vancouver","British Columbia","CA","http://www.afghanhorsemen.com/","+1 604-873-5923","Afghan restaurant","https://www.google.com/maps/search/?api=1&query=Afghan%20Horsemen%20Restaurant&query_place_id=ChIJr1DcLslzhlQRFSst7yoSmwY"
"Breakfast Table South Granville","4.5","1397","3014 Granville St","Vancouver","British Columbia","CA","http://www.breakfasttable.ca/","+1 604-805-1900","Breakfast restaurant","https://www.google.com/maps/search/?api=1&query=Breakfast%20Table%20South%20Granville&query_place_id=ChIJG-euocdzhlQRjR_JfrqT7mE"
"HYDE on Main","4.4","289","2960 Main St","Vancouver","British Columbia","CA","http://instagram.com/hydeonmain","+1 604-709-6215","Bar & grill","https://www.google.com/maps/search/?api=1&query=HYDE%20on%20Main&query_place_id=ChIJjW6CoeNzhlQRF2JiscDacyA"
"Ramen Danbo Kitsilano","4.6","3483","1833 W 4th Ave","Vancouver","British Columbia","CA","http://ramendanbo.com/","+1 778-379-8977","Ramen restaurant","https://www.google.com/maps/search/?api=1&query=Ramen%20Danbo%20Kitsilano&query_place_id=ChIJQ3nj4clzhlQR9RUvmNL8Gk8"
"LE COQ FRIT (VANCOUVER)","4.7","1212","1888 W Broadway","Vancouver","British Columbia","CA","http://lecoqfrit.ca/","+1 604-568-8776","Chicken restaurant","https://www.google.com/maps/search/?api=1&query=LE%20COQ%20FRIT%20(VANCOUVER)&query_place_id=ChIJCX5OhzFzhlQRmM-hZpTNRZc"
"MeeT in Yaletown","4.4","2156","1165 Mainland St","Vancouver","British Columbia","CA","https://eatmeet.ca/meet-in-yaletown/","+1 604-696-1165","Restaurant","https://www.google.com/maps/search/?api=1&query=MeeT%20in%20Yaletown&query_place_id=ChIJF6Rk5dZzhlQR8azs1JE8fCk"
"Thai Basil Restaurant","4.3","535","1179 Commercial Dr","Vancouver","British Columbia","CA","http://www.thaibasilvancouver.ca/","+1 604-428-3050","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Thai%20Basil%20Restaurant&query_place_id=ChIJhcC3qT9xhlQRgTt9yy0HcY4"
"Bombay Kitchen + Bar - Commercial Dr","4.4","1989","1018 Commercial Dr","Vancouver","British Columbia","CA","http://bombaykitchenoncommercial.ca/","+1 604-336-1111","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Bombay%20Kitchen%20%2B%20Bar%20-%20Commercial%20Dr&query_place_id=ChIJwzGZvXdxhlQRkfAVf4vvg7o"
"Loula's","4","720","1608 Commercial Dr","Vancouver","British Columbia","CA","http://loulastaverna.com/","+1 672-380-4109","Restaurant","https://www.google.com/maps/search/?api=1&query=Loula's&query_place_id=ChIJARfKW7txhlQRgm1BxguLamU"
"El Camino's","4.3","1440","3250 Main St","Vancouver","British Columbia","CA","http://www.elcaminos.ca/","+1 604-875-6246","Mexican restaurant","https://www.google.com/maps/search/?api=1&query=El%20Camino's&query_place_id=ChIJxRSsqORzhlQRcNrJucWsHfk"
"Phnom Penh Restaurant","4.5","5011","244 E Georgia St","Vancouver","British Columbia","CA","http://phnompenhrestaurant.ca/","+1 604-682-5777","Cambodian restaurant","https://www.google.com/maps/search/?api=1&query=Phnom%20Penh%20Restaurant&query_place_id=ChIJs8IJ5W9xhlQR37XQMO_WQ04"
"Boteco Brasil Restaurant","4.3","1482","2545 Nanaimo St","Vancouver","British Columbia","CA","http://boteco.ca/","+1 778-379-7995","Brazilian restaurant","https://www.google.com/maps/search/?api=1&query=Boteco%20Brasil%20Restaurant&query_place_id=ChIJj4y4hjVxhlQRYpgCUuJSLp4"
"Hoa Phuong Do Restaurant","4.6","248","5088 Victoria Dr","Vancouver","British Columbia","CA","https://hoaphuongdo.ca/","+1 778-585-1616","Vietnamese restaurant","https://www.google.com/maps/search/?api=1&query=Hoa%20Phuong%20Do%20Restaurant&query_place_id=ChIJcWJMx-p3hlQRkfPZevSaaqg"
"Tasty Planet Indian Restaurant | Vancouver","4.9","465","4181 Fraser St","Vancouver","British Columbia","CA","https://locations.tastyplanet.ca/","+1 604-879-8885","Indian restaurant","https://www.google.com/maps/search/?api=1&query=Tasty%20Planet%20Indian%20Restaurant%20%7C%20Vancouver&query_place_id=ChIJCYq7MkBzhlQR8UgMknbk5oY"
"Kook Korean BBQ Restaurant","4.6","1763","2800 E 1st Ave #211A","Vancouver","British Columbia","CA","http://kookbbq.ca/","+1 604-566-5665","Korean barbecue restaurant","https://www.google.com/maps/search/?api=1&query=Kook%20Korean%20BBQ%20Restaurant&query_place_id=ChIJy8cKC6RxhlQRjPD2cK7rDp8"
"Mỹ Châu Restaurant","4.7","432","1715 Kingsway","Vancouver","British Columbia","CA","https://my-chau-vietnamese-restaurant.square.site/","+1 604-874-6880","Vietnamese restaurant","https://www.google.com/maps/search/?api=1&query=M%E1%BB%B9%20Ch%C3%A2u%20Restaurant&query_place_id=ChIJ5_r9Sal2hlQRpnH5L2yh46Q"
"Sprezzatura Restaurant","4.4","843","265 Kingsway","Vancouver","British Columbia","CA","http://www.sprezzatura.ca/","+1 604-876-6333","Pizza restaurant","https://www.google.com/maps/search/?api=1&query=Sprezzatura%20Restaurant&query_place_id=ChIJCU7GmHVzhlQRVCX3eeeGIqo"
"Pink Peppercorn Seafood House","4.6","800","1485 Kingsway","Vancouver","British Columbia","CA","https://eddyspinkpeppercorn.ca/","+1 604-569-3626","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Pink%20Peppercorn%20Seafood%20House&query_place_id=ChIJN0Vkvat2hlQRLXcNcR39sbw"
"The Tipper Restaurant","4.5","756","2066 Kingsway","Vancouver","British Columbia","CA","https://www.thetipperrestaurant.com/","+1 604-873-1010","Restaurant","https://www.google.com/maps/search/?api=1&query=The%20Tipper%20Restaurant&query_place_id=ChIJVb0YVq92hlQRr26cPXIX0k0"
"Social","4.2","1011","1812 Commercial Dr","Vancouver","British Columbia","CA","https://www.socialyvr.com/","+1 604-251-5565","Restaurant","https://www.google.com/maps/search/?api=1&query=Social&query_place_id=ChIJR1CnJoZxhlQRNymTWWusZmo"
"La Mezcaleria","4.4","2436","1622 Commercial Dr","Vancouver","British Columbia","CA","http://www.lamezcaleria.ca/","+1 604-559-8226","Mexican restaurant","https://www.google.com/maps/search/?api=1&query=La%20Mezcaleria&query_place_id=ChIJEa-sXUdxhlQR8WFhlViz2Pk"
"P2B Restaurant + Bar","4.5","893","1133 W Hastings St","Vancouver","British Columbia","CA","http://www.p2bbistro.com/","+1 604-691-2777","Restaurant","https://www.google.com/maps/search/?api=1&query=P2B%20Restaurant%20%2B%20Bar&query_place_id=ChIJV5_58YNxhlQRAY6qECXa8vI"
"Gurkha Himalayan Kitchen Restaurant","4.6","2738","1141 Davie St","Vancouver","British Columbia","CA","https://www.gurkha.ca/","+1 604-565-7965","Nepalese restaurant","https://www.google.com/maps/search/?api=1&query=Gurkha%20Himalayan%20Kitchen%20Restaurant&query_place_id=ChIJiSptaCtyhlQREIyTMg6n2XI"
"B House Restaurant","4.7","566","2270 Commercial Dr","Vancouver","British Columbia","CA","http://www.bhouse.ca/","+1 604-564-2468","Asian fusion restaurant","https://www.google.com/maps/search/?api=1&query=B%20House%20Restaurant&query_place_id=ChIJzZFcYSdxhlQRBEix0Q2qvxg"
"Kozak Ukrainian Restaurant","4.7","1075","1 W Cordova St","Vancouver","British Columbia","CA","http://kozakeatery.ca/","+1 778-955-9135","Ukrainian restaurant","https://www.google.com/maps/search/?api=1&query=Kozak%20Ukrainian%20Restaurant&query_place_id=ChIJj0XSRZNxhlQRmOYOKpilFn8"
"Gringo Gastown","4.5","2220","27 Blood Alley Square","Vancouver","British Columbia","CA","https://gringorestaurants.com/gastown/","+1 604-673-0513","Tex-Mex restaurant","https://www.google.com/maps/search/?api=1&query=Gringo%20Gastown&query_place_id=ChIJFWhLV3dxhlQR-BCOL1u24FY"
"Guu Original Thurlow","4.5","2138","838 Thurlow St","Vancouver","British Columbia","CA","https://guu-izakaya.com/Original_QR","+1 604-685-8817","Izakaya restaurant","https://www.google.com/maps/search/?api=1&query=Guu%20Original%20Thurlow&query_place_id=ChIJOeYve4BxhlQRfPFG8Wik9YI"
"Cardero's Restaurant","4.5","6496","1583 Coal Harbour Quay","Vancouver","British Columbia","CA","https://www.vancouverdine.com/carderos/","+1 604-669-7666","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Cardero's%20Restaurant&query_place_id=ChIJOQXpDoZxhlQRwQ2A6Ulh9-w"
"Coast","4.6","5229","1054 Alberni St","Vancouver","British Columbia","CA","https://www.glowbalgroup.com/coast/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs","+1 604-685-5010","Restaurant","https://www.google.com/maps/search/?api=1&query=Coast&query_place_id=ChIJ_cDEUoBxhlQRCIVLWrVfO0A"
"Erbil Restaurant","4.9","317","1861 Commercial Dr","Vancouver","British Columbia","CA","https://erbilrestaurant.ca/","+1 236-471-1157","Restaurant","https://www.google.com/maps/search/?api=1&query=Erbil%20Restaurant&query_place_id=ChIJ9WVlAwBxhlQRVkN9nIq-cOs"
"Carlino Restaurant","4.4","814","1115 Alberni St #3F","Vancouver","British Columbia","CA","http://www.carlinorestaurant.com/","+1 604-695-1115","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Carlino%20Restaurant&query_place_id=ChIJw2Vqfk9xhlQRgGkg_E2xXmk"
"Bacchus Restaurant & Lounge","4.5","1163","845 Hornby St","Vancouver","British Columbia","CA","https://wedgewoodhotel.com/dining/bacchus-restaurant/","+1 604-608-5319","European restaurant","https://www.google.com/maps/search/?api=1&query=Bacchus%20Restaurant%20%26%20Lounge&query_place_id=ChIJC-yI8X9xhlQRn6JOG3CpMKY"
"Di Beppe Restaurant","4.4","1743","8 W Cordova St","Vancouver","British Columbia","CA","http://www.dibeppe.com/","+1 604-559-1122","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Di%20Beppe%20Restaurant&query_place_id=ChIJdUiOqXBxhlQR9xz4YULOF10"
"Five Sails Restaurant","4.6","1543","999 Canada Pl","Vancouver","British Columbia","CA","https://glowbalgroup.com/five-sails/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs","+1 604-844-2855","Restaurant","https://www.google.com/maps/search/?api=1&query=Five%20Sails%20Restaurant&query_place_id=ChIJ18-j2oJxhlQRcq-nkLQ528w"
